,OBJECTID,Traffic area,TAZ_Number,en_area name,Authority,Inside the city of Jerusalem?,Inside the Jerusalem metropolis?,sector,A total of one until 2020,Additional unit 2020_ 2025,Additional unit 2025_ 2030,Additional unit 2030_ 2035,Addendum y_d 2035_ 2040,Total addition between 2020_2040,A total of one until 2040,Gm_b average 2020,Gm_b average 2025,Gm_b average 2030,Gm_b average 2035,Gm_b average 2040,2020 population projections,Population projections 2025,Population projections 2030,2035 population projections,Population projections 2040,Total students 2020,Total students 2025,Total students 2030,Total students 2035,Total students 2040,Total employed 2020,Total employed 2025,Total employed 2030,Total employed 2035,Total employed 2040,Total Yeshiva students and include 2020,Total Yeshiva students and include 2025,Total Yeshiva students and include 2030,Total yeshiva students and include 2035,Total Yeshiva students including 2040,Higher education students 2020,Higher education students 2025,Higher education students 2030,Higher education students 2035,Higher education students 2040,Shape_Area,Shape__Length,Units per square kilometer - 2020,Units per square kilometer - 2040,Employed per square kilometer - 2020,Employed per square kilometer - 2040
534,535,8624,8624,West Bird Intelligence,Modiin,0,1,Jewish,0.0,450.0,900.0,500.0,0.0,1850.0,1850.0,0.0,3.15,3.3,3.5,3.472875,0.0,1417.5,4455.0,6475.0,6424.81875,0.0,1917.8775,2009.205,2130.975,2114.459944,0.0,261.719002,390.2746273,491.0106285,540.5704995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799030.412834167,3614.78684216645,0.0,2315.30611386622,0.0,676.533071604361
535,536,8614,8614,Modi'in Avni Hen West,Modiin,0,1,Jewish,0.0,0.0,1500.0,1500.0,1200.0,4200.0,4200.0,0.0,0.0,3.4,3.5,3.6,0.0,0.0,5100.0,10500.0,15120.0,0.0,0.0,1052.940652,4275.307575,4489.072954,0.0,393.0800441,995.2687368,1797.77696,2301.396708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460656.26636505,6533.92995448788,0.0,2875.41983471033,0.0,1575.59089088577
536,537,8473,8473,The 1 North,Beit Shemesh,0,1,Ultra Orthodox,0.0,1124.4,1124.4,0.0,0.0,2248.8,2248.8,0.0,5.0,5.3,6.1,6.2,0.0,5622.0,11918.64,13717.68,13942.56,0.0,2529.9,5363.388,6172.956,6274.152,0.0,378.79201,888.3433974,1052.787877,1062.064177,0.0,590.31,1251.4572,1440.3564,1463.9688,0.0,0.0,0.0,0.0,0.0,703623.104125977,4723.29268400371,0.0,3196.02921907092,0.0,1509.42197715248
537,538,8474,8474,The 1 South,Beit Shemesh,0,1,Ultra Orthodox,0.0,228.3,864.9,0.0,0.0,1093.2,1093.2,0.0,5.0,5.3,6.0,6.0,0.0,1141.5,5793.96,6559.2,6559.2,0.0,513.675,2607.282,2951.64,2951.64,0.0,57.132075,287.10165,318.6678,318.6678,0.0,119.8575,608.3658,688.716,688.716,0.0,0.0,0.0,0.0,0.0,811117.331062317,5959.50762581444,0.0,1347.77048663014,0.0,392.875096852686
538,539,8475,8475,The 2nd north,Beit Shemesh,0,1,Ultra Orthodox,0.0,0.0,1100.0,1160.0,0.0,2260.0,2260.0,0.0,0.0,5.4,5.8,6.0,0.0,0.0,5940.0,13108.0,13560.0,0.0,0.0,3516.51,7106.7,7133.82,0.0,0.0,407.04675,825.4675,827.9535,0.0,0.0,891.0,1966.2,2034.0,0.0,0.0,0.0,0.0,0.0,759354.414894104,4752.80937312183,0.0,2976.21236628376,0.0,1090.33869265837
539,540,8476,8476,The 2nd south,Beit Shemesh,0,1,Ultra Orthodox,0.0,0.0,687.24,670.0,0.0,1357.24,1357.24,0.0,0.0,6.0,6.2,6.4,0.0,0.0,4123.44,8414.888,8686.336,0.0,0.0,2360.6664,4731.41328,4747.70016,0.0,0.0,269.3119,538.220364,539.713328,0.0,0.0,618.516,1262.2332,1302.9504,0.0,0.0,0.0,0.0,0.0,664568.676597595,4076.70783645212,0.0,2042.28704691393,0.0,812.125739604792
540,541,8472,8472,C2,Beit Shemesh,0,1,Ultra Orthodox,1110.0,780.2,0.0,0.0,0.0,780.2,1890.2,4.3,5.3,6.1,6.2,6.2,4773.0,10018.06,11530.22,11719.24,11719.24,507.6,2426.0373,3384.101628,3362.888561,3208.626202,407.5,643.4321525,731.2547159,729.3101848,844.9025708,320.6726075,859.6836364,824.0491512,785.4507475,816.6237976,0.0,0.0,0.0,0.0,0.0,531963.277076721,2744.19580921187,2086.61020004942,3553.25279291298,766.030321189313,1588.27236241374
541,542,8456,8456,From South City,Beit Shemesh,0,1,Jewish,0.0,450.0,450.0,0.0,0.0,900.0,900.0,4.5,4.5,4.5,4.5,4.5,0.0,2025.0,4050.0,4050.0,4050.0,0.0,513.3374409,1166.757901,1015.223164,882.9712734,0.0,81.70593208,176.2528076,162.3621234,3152.78386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548504.732009888,3507.41674947144,0.0,1640.82449517277,0.0,5747.9610949704
542,543,8459,8459,Plateau of the Prophets (31) South,Beit Shemesh,0,1,Ultra Orthodox,977.0,0.0,0.0,0.0,0.0,0.0,977.0,5.3,6.1,6.5,6.1,6.0,5178.1,5959.7,6350.5,5959.7,5862.0,1025.0,1255.232712,1644.523942,1413.394413,1298.684085,317.5833333,338.6879986,374.373028,353.1861545,388.2182628,394.9912916,500.6760462,427.0327717,387.1708203,412.1546538,0.0,0.0,0.0,0.0,0.0,438190.524932861,3298.46947545976,2229.62374677018,2229.62374677018,724.760840843511,885.957684410182
543,544,8467,8467,Nahal Hela,Beit Shemesh,0,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630287.727233887,4166.6170538641,0.0,0.0,0.0,0.0
544,545,8463,8463,D.3,Beit Shemesh,0,1,Ultra Orthodox,0.0,1000.0,1200.0,0.0,0.0,2200.0,2200.0,0.0,4.3,5.3,6.1,6.3,0.0,4300.0,11660.0,13420.0,13860.0,0.0,0.0,4529.423624,5386.418076,5764.197688,0.0,77.0,584.5971655,663.1549903,934.2798459,0.0,0.0,525.2710786,666.3567406,920.0996393,0.0,0.0,0.0,0.0,0.0,865962.964668274,6204.4439055871,0.0,2540.52435238123,0.0,1078.89122747633
545,546,8461,8461,D.1,Beit Shemesh,0,1,Ultra Orthodox,0.0,500.0,725.0,0.0,0.0,1225.0,1225.0,0.0,4.3,5.3,6.1,6.3,0.0,2150.0,6492.5,7472.5,7717.5,0.0,0.0,2522.065427,2999.25552,3209.610076,0.0,38.5,325.5143308,369.256756,1060.224005,0.0,0.0,292.480487,371.0395487,512.3282082,0.0,0.0,0.0,0.0,0.0,1187870.19506073,5581.02134648439,0.0,1031.25745985854,0.0,892.541970838654
546,547,8466,8466,D.6,Beit Shemesh,0,1,Ultra Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750957.38637543,6373.82776870659,0.0,0.0,0.0,0.0
547,548,8462,8462,D. 2,Beit Shemesh,0,1,Ultra Orthodox,0.0,1100.0,670.0,0.0,0.0,1770.0,1770.0,0.0,4.3,5.3,6.1,6.3,0.0,4730.0,9381.0,10797.0,11151.0,0.0,2274.994235,5169.575779,5151.281987,4789.610166,0.0,293.2411382,610.1677797,608.4908488,785.9187991,0.0,570.0511658,599.5086507,637.2679257,764.5328672,0.0,0.0,0.0,0.0,0.0,915480.402328491,4288.1736147403,0.0,1933.41113091888,0.0,858.476923264599
548,549,8464,8464,D.4,Beit Shemesh,0,1,Ultra Orthodox,0.0,0.0,830.0,1000.0,0.0,1830.0,1830.0,0.0,4.3,5.3,6.1,6.3,0.0,0.0,4399.0,11163.0,11529.0,0.0,0.0,1775.375477,5278.189441,5589.225807,0.0,0.0,226.6527521,624.7440321,830.1150538,0.0,0.0,430.129516,619.8309779,679.7867435,0.0,0.0,0.0,0.0,0.0,633376.658821106,3681.94300617058,0.0,2889.27603269459,0.0,1310.6183220346
549,550,8465,8465,D.5,Beit Shemesh,0,1,Ultra Orthodox,0.0,0.0,528.36,528.36,0.0,1056.72,1056.72,0.0,0.0,5.0,5.5,6.0,0.0,0.0,2641.8,5811.96,6340.32,0.0,0.0,1188.81,2615.382,2853.144,0.0,0.0,149.65797,321.11079,342.90564,0.0,0.0,396.27,871.794,951.048,0.0,0.0,0.0,0.0,0.0,761563.910491943,3731.26120825063,0.0,1387.56575179278,0.0,450.265086456756
550,551,8448,8448,Ramat Avraham West,Beit Shemesh,0,1,Ultra Orthodox,0.0,600.0,600.0,0.0,0.0,1200.0,1200.0,4.3,5.3,6.1,6.1,6.3,0.0,3180.0,7320.0,7320.0,7560.0,0.0,0.0,2470.594704,2938.046223,3144.10783,0.0,46.2,318.8711812,361.7209038,509.6071887,0.0,0.0,286.5114974,363.467313,501.8725305,0.0,0.0,0.0,0.0,0.0,625548.828857422,4329.51393468374,0.0,1918.31547697376,0.0,814.656131050246
551,552,8447,8447,Ramat Avraham North,Beit Shemesh,0,1,Ultra Orthodox,0.0,500.0,500.0,0.0,0.0,1000.0,1000.0,4.3,5.3,6.1,6.1,6.3,0.0,2650.0,6100.0,6100.0,6300.0,0.0,0.0,2058.82892,2448.371853,2620.089858,0.0,38.5,265.7259843,301.4340865,424.6726572,0.0,0.0,238.7595812,302.8894275,418.2271088,0.0,0.0,0.0,0.0,0.0,312260.639541626,2234.16445825382,0.0,3202.45292992393,0.0,1359.99419530872
552,553,8410,8410,buy perfume,Beit Shemesh,0,1,Ultra Orthodox,1567.0,30.0,90.0,90.0,90.0,300.0,1867.0,5.5,5.5,5.6,5.5,5.5,8618.5,8783.5,9447.2,9773.5,10268.5,2693.5,2770.993847,3075.895118,2855.31217,2979.284753,462.875,472.2886026,507.1678858,493.8777823,550.9328467,554.9520178,550.1675994,599.3595273,714.4492344,785.6047077,0.0,0.0,0.0,0.0,0.0,518341.657791138,4247.62077951215,3023.10257423186,3601.8714142252,892.992089373053,1062.87588199595
553,554,8411,8411,from Mizrah Shemesh,Beit Shemesh,0,1,Ultra Orthodox,585.0,35.0,105.0,105.0,105.0,350.0,935.0,8.0,7.8,7.8,7.7,7.7,4680.0,4836.0,5655.0,6391.0,7199.5,1923.0,1854.49867,2318.619389,2525.583071,2742.918063,268.425,264.8407114,315.4701107,342.5267815,385.4029595,331.1746807,392.311813,407.6051111,441.1594537,525.9080314,0.0,0.0,0.0,0.0,0.0,127351.443054199,1355.90834686868,4593.5875241793,7341.88775232076,2107.74996782535,3026.29440434356
554,555,8404,8404,Elite complex,Beit Shemesh,0,1,Jewish,0.0,30.0,90.0,90.0,90.0,300.0,300.0,0.0,2.9,4.0,4.2,4.3,0.0,87.0,480.0,882.0,1290.0,0.0,22.05449746,138.2824179,221.0930446,281.2427019,412.5,416.8316623,434.4158883,448.9368624,468.7495135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46171.6675415039,1122.42008190735,0.0,6497.49112332425,8934.05029457084,10152.3193434294
555,556,8421,8421,A_t Hartov 2,Beit Shemesh,0,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.88,506.88,506.88,506.88,3342.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175783.1944809,10143.2495110468,0.0,0.0,431.099885063237,2842.73496652219
556,557,8422,8422,Yer Ishai,Beit Shemesh,0,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572336.14598083,9817.43741315458,0.0,0.0,0.0,974.289462096869
557,558,8409,8409,Park Kek L,Beit Shemesh,0,1,Jewish,0.0,0.0,108.0,108.0,108.0,324.0,324.0,3.7,3.7,3.7,3.6,3.6,0.0,0.0,399.6,777.6,1166.4,488.1,488.1,603.2201129,683.0228475,716.6136846,37.2,37.2,56.06867702,71.69992768,92.93424564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380014.343772888,3739.56198376162,0.0,852.599396073416,97.8910417713922,244.554573170378
558,559,8415,8415,Kiryat Aryeh Scheinfeld (the sun goddess),Beit Shemesh,0,1,Jewish,1000.0,20.0,60.0,60.0,60.0,200.0,1200.0,5.0,5.1,4.9,5.0,5.0,5000.0,5202.0,5292.0,5700.0,6000.0,1379.6,1477.001399,1626.305869,1658.666921,1656.866103,337.0,347.4684616,365.7747047,373.3611344,498.6044614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428128.998512268,3385.69304815708,2335.74460845904,2802.89353015085,787.145933050698,1164.61268246868
559,560,8732,8732,Beit Hor / Beit Lykia,Palestinian,0,1,Palestinian,6759.741596,613.7879255,578.1848663,547.696653,509.524833,2249.194278,9008.935874,5.0,4.9,4.8,4.7,4.7,33798.70798,36806.26881,39581.55617,42155.73044,44550.49716,0.0,0.0,0.0,0.0,0.0,520.5001029,567.7617731,612.2820079,654.4546501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56726035.4189606,38594.931713443,119.164710631982,158.814833567388,9.17568271880364,0.0
560,561,7841,7841,Ofra,Mata Binyamin,0,1,Jewish,691.5909091,104.3651814,137.0752492,18.16294903,86.23075675,345.8341364,1037.425045,4.4,4.5,4.5,4.9,4.9,3043.0,3581.802407,4198.641029,4660.852015,5083.382723,865.5467059,921.3787587,1044.11039,1282.016883,1476.537516,221.2389368,245.1016338,277.5361657,311.4117971,346.5516124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7552713.43824768,15434.7718700119,91.5685355673255,137.357924867952,29.2926427844627,45.8843851595148
561,562,7801,7801,Tel Zion,Mata Binyamin,0,1,Ultra Orthodox,1035.556058,349.7379866,421.1758962,490.0550051,536.4986229,1797.467511,2833.023569,7.0,7.0,7.0,7.0,7.0,7248.892407,9697.058313,12645.28959,16075.67462,19831.16498,3550.422441,4310.822328,5487.562725,7176.676892,9288.386827,443.806041,540.439189,680.7376027,873.3073034,1188.42443,663.4767186,988.10051,1240.374046,1469.614036,1646.76204,0.0,0.0,0.0,0.0,0.0,1790241.05033875,7517.21701998082,578.445041132341,1582.48162640665,247.90295190473,663.834867251608
562,563,6802,6802,Kfar Aqab West,Jerusalem,1,1,Arabs beyond the separation fence,5189.643641,295.6666667,295.6666667,295.6666667,295.6666667,1182.666667,6372.310307,4.954461776,5.432279259,5.938029879,6.447487365,6.925682918,25711.89105,29797.73741,34327.614,39179.08309,44132.60065,5632.921276,5779.267084,5917.275214,6047.638458,6170.974923,1243.889652,1280.071018,1315.488097,1350.204394,1920.972913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031924.68086243,5795.02241385982,5029.09149983967,6175.16997623738,1205.40740527732,1861.54372370913
563,564,7831,7831,Bethel,Bethel,0,1,Jewish,1171.176471,175.4816675,202.5146494,299.4645542,324.3776526,1001.838524,2173.014994,5.1,5.1,5.1,5.1,5.1,5973.0,6867.956504,7900.781216,9428.050442,11082.37647,1891.706866,2078.216004,2464.846952,3099.087126,3759.841691,942.6971727,1029.66811,1151.781854,1328.640478,1458.231225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4944244.22825623,9416.85725697171,236.876743326464,439.503975467328,190.665575804793,294.935111956292
564,565,8712,8712,Singil,Palestinian,0,1,Palestinian,5954.881948,525.4670362,498.5984831,468.7643899,434.6461117,1927.476021,7882.357969,5.0,4.9,4.8,4.7,4.7,29774.40974,32349.19822,34742.47094,36945.66357,38988.50029,0.0,0.0,0.0,0.0,0.0,458.52591,498.9868718,537.378955,573.473813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57021644.2011566,40033.9617270105,104.431957924483,138.234491120481,8.0412607602553,0.0
565,566,8691,8691,A block of telephones,Mata Binyamin,0,1,Jewish,1106.0,401.6,623.88,822.42,664.5,2512.4,3618.4,6.0,6.0,6.0,6.0,6.0,6636.0,9045.6,12788.88,17723.4,21710.4,3489.0,4755.891863,6723.990705,9318.406058,11414.64521,404.987,552.0419541,780.4897746,1081.637522,1324.959277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14451591.1984711,21348.0790015508,76.5313649418073,250.380733187555,28.0236961064084,91.6825876682823
566,567,8731,8731,Kfar Niama / Blain,Palestinian,0,1,Palestinian,4285.587809,389.1335214,366.5616473,347.2325186,323.0320837,1425.959771,5711.54758,5.0,4.9,4.8,4.7,4.7,21427.93905,23334.6933,25094.18921,26726.18204,28244.43284,0.0,0.0,0.0,0.0,0.0,329.9902613,359.9535425,388.1787893,414.9156932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38250718.4183807,36985.0559633071,112.039407002108,149.318700828777,8.62703433934534,0.0
567,568,8692,8692,Neely / High,Mata Binyamin,0,1,Jewish,1376.0,311.6,249.28,110.32,48.0,719.2,2095.2,3.8,3.8,3.8,3.8,3.8,5228.8,6412.88,7360.144,7779.36,7961.76,1070.0,1312.305233,1506.149419,1591.936047,1629.261628,204.0353333,250.2398463,287.2034567,303.5618709,310.6793826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4361803.42902374,8713.13728990748,315.465843977287,480.351770567741,46.7777460906043,71.2272773533804
568,569,7851,7851,Dawn Star Pomegranates,Mata Binyamin,0,1,Jewish,522.6785714,94.83004137,105.5816195,118.1097361,134.6174169,453.1388138,975.8173852,5.6,5.6,5.6,5.7,5.7,2927.0,3458.048232,4049.305301,4794.839819,5562.159096,888.7688793,881.3612241,1001.332292,1259.221136,1503.187904,201.5702688,222.3207077,255.4707811,302.2802922,349.0847045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8192519.66552734,15169.9776623773,63.7994893804574,119.110777274794,24.604184918612,42.6101759595263
569,570,7823,7823,More than four,Mata Binyamin,0,1,Jewish,283.1481481,55.17500554,63.26065494,68.53265197,72.45138886,259.4197013,542.5678495,5.4,5.4,5.4,5.4,5.4,1529.0,1826.94503,2168.552567,2538.628887,2929.866387,540.1202674,511.1352935,583.8624884,743.5804967,858.645114,121.0510295,130.7411414,150.3174905,178.3039279,202.4988805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3443601.33169556,9510.05901589611,82.2244275183225,157.558264513985,35.152451703925,58.8043913899562
570,571,7956,7956,came from far away,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099461.65106201,4997.76794096124,530.810625760592,656.982014063226,40.8724181844751,0.0
571,572,7954,7954,Umm al-Sharaiyt Mizrah,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831022.891906738,3871.57940205897,702.274188453397,869.201723484006,54.0751125121149,0.0
572,573,7955,7955,Arabic,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581887.074691772,3830.21233023506,1002.9539276313,1241.35173527032,77.2274524293285,0.0
573,574,7943,7943,M. P. Al-Amari,Palestinian,0,1,Palestinian,1215.845681,82.24058907,77.3204565,70.32017048,59.12003994,289.001256,1504.846937,5.0,4.9,4.8,4.7,4.7,6079.228407,6482.207293,6853.345484,7183.850286,7461.714473,0.0,0.0,0.0,0.0,0.0,93.62011746,99.95264282,105.906318,111.3209711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182047.175750732,1749.82016286521,6678.73959585505,8266.24709114141,514.26294900718,0.0
574,575,7941,7941,Al-Janain,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491971.294631958,3113.89562640848,1186.26011998646,1468.22901616723,91.34202924099,0.0
575,576,7940,7940,The old city of Al-Bira,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561914.142654419,4515.17486898915,1038.60337852169,1285.47490634034,79.97246014795,0.0
576,577,7946,7946,Bias Friends,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251094.043487549,2277.49649876985,2324.25237530153,2876.71710514239,178.9674329022,0.0
577,578,7947,7947,Qasr al-Hamra,Palestinian,0,1,Palestinian,486.3382725,32.89623563,30.9281826,28.12806819,23.64801598,115.6005024,601.9387749,5.0,4.9,4.8,4.7,4.7,2431.691363,2592.882917,2741.338194,2873.540114,2984.685789,0.0,0.0,0.0,0.0,0.0,37.44804699,39.98105713,42.36252719,44.52838844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264128.578353882,2226.89445637227,1841.29364391762,2278.96117357478,141.779610610052,0.0
578,579,7945,7945,Ramallah Hospital,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248488.314865112,2063.56593082092,2348.62523542325,2906.88328862507,180.844143131614,0.0
579,580,7944,7944,A-Sharpa West,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298066.395858765,3039.15220212416,1957.97290505883,2423.37459014422,150.763913692885,0.0
580,581,7952,7952,From Zion East,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241287.858901978,1865.03133920849,2418.7123614748,2993.62982118981,186.240851837704,0.0
581,582,7953,7953,Umm al-Sharaiyt West,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710505.362487793,4465.77465189003,821.395527482774,1016.6376892228,63.247455617581,0.0
582,583,7961,7961,through healing,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596267.051986694,3624.11562895919,978.766016092103,1211.41446184774,75.3649832407691,0.0
583,584,7951,7951,from central Zion,Palestinian,0,1,Palestinian,486.3382725,32.89623563,30.9281826,28.12806819,23.64801598,115.6005024,601.9387749,5.0,4.9,4.8,4.7,4.7,2431.691363,2592.882917,2741.338194,2873.540114,2984.685789,0.0,0.0,0.0,0.0,0.0,37.44804699,39.98105713,42.36252719,44.52838844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164330.666091919,2232.61716474755,2959.51013931852,3662.97289005878,227.882280773166,0.0
584,585,7950,7950,From Zion West,Palestinian,0,1,Palestinian,486.3382725,32.89623563,30.9281826,28.12806819,23.64801598,115.6005024,601.9387749,5.0,4.9,4.8,4.7,4.7,2431.691363,2592.882917,2741.338194,2873.540114,2984.685789,0.0,0.0,0.0,0.0,0.0,37.44804699,39.98105713,42.36252719,44.52838844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172303.985870361,2020.52518761076,2822.55961777874,3493.46982229934,217.33709061249,0.0
585,586,7936,7936,Mukateh Ramallah,Palestinian,0,1,Palestinian,486.3382725,32.89623563,30.9281826,28.12806819,23.64801598,115.6005024,601.9387749,5.0,4.9,4.8,4.7,4.7,2431.691363,2592.882917,2741.338194,2873.540114,2984.685789,0.0,0.0,0.0,0.0,0.0,37.44804699,39.98105713,42.36252719,44.52838844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96374.9688568115,1237.7992006586,5046.31314820525,6245.7999420402,388.566112489626,0.0
586,587,7938,7938,Bia H al-Mustaqbal,Palestinian,0,1,Palestinian,486.3382725,32.89623563,30.9281826,28.12806819,23.64801598,115.6005024,601.9387749,5.0,4.9,4.8,4.7,4.7,2431.691363,2592.882917,2741.338194,2873.540114,2984.685789,0.0,0.0,0.0,0.0,0.0,37.44804699,39.98105713,42.36252719,44.52838844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520882.889968872,3075.22023108545,933.680644662879,1155.61249273512,71.8934096534403,0.0
